Shuttle_Size_cbm,Pump_Size_m3ph,Year,New_Shuttles,Total_Shuttles,Annual_Calls,Annual_Cycles,Supply_m3,Demand_m3,Cycles_Available,Utilization_Rate,CAPEX_Shuttle_USDm,CAPEX_Pump_USDm,CAPEX_Tank_USDm,CAPEX_Total_USDm,FixedOPEX_Shuttle_USDm,FixedOPEX_Pump_USDm,FixedOPEX_Tank_USDm,FixedOPEX_Total_USDm,VariableOPEX_Shuttle_USDm,VariableOPEX_Pump_USDm,VariableOPEX_Tank_USDm,VariableOPEX_Total_USDm,Total_Year_Cost_Discounted_USDm,Discount_Factor,Annualized_CAPEX_Shuttle_USDm,Annualized_CAPEX_Pump_USDm,Annualized_CAPEX_Tank_USDm,Annualized_CAPEX_Total_USDm
1500,1000,2035,1,7,1944.0,7776.0,9720000.0,9720000.0,8615.3846,0.902571,3.7366,0.3384,0.0,4.0751,1.3078,0.1185,0.0,1.4263,1.7461,0.2501,0.0,1.9963,7.4976,0.713,3.3857,0.3067,0.0,3.6923
1500,1000,2036,1,8,2220.0,8880.0,11100000.0,11100000.0,9846.1538,0.901875,3.4922,0.3163,0.0,3.8085,1.3969,0.1265,0.0,1.5234,1.8636,0.267,0.0,2.1306,7.4624,0.6663,3.8694,0.3505,0.0,4.2198
1500,1000,2037,1,9,2496.0,9984.0,12480000.0,12480000.0,11076.9231,0.901333,3.2637,0.2956,0.0,3.5593,1.4687,0.133,0.0,1.6017,1.9582,0.2805,0.0,2.2387,7.3998,0.6227,4.353,0.3943,0.0,4.7473
1500,1000,2038,0,9,2760.0,11040.0,13800000.0,13800000.0,11076.9231,0.996667,0.0,0.0,0.0,0.0,1.3726,0.1243,0.0,1.4969,2.0237,0.2899,0.0,2.3136,3.8105,0.582,4.353,0.3943,0.0,4.7473
1500,1000,2039,1,10,3024.0,12096.0,15120000.0,15120000.0,12307.6923,0.9828,2.8507,0.2582,0.0,3.1089,1.4253,0.1291,0.0,1.5544,2.0722,0.2969,0.0,2.369,7.0323,0.5439,4.8367,0.4381,0.0,5.2748
1500,1000,2040,1,11,3300.0,13200.0,16500000.0,16500000.0,13538.4615,0.975,2.6642,0.2413,0.0,2.9055,1.4653,0.1327,0.0,1.598,2.1134,0.3028,0.0,2.4161,6.9196,0.5083,5.3204,0.4819,0.0,5.8023
1500,1000,2041,1,12,3576.0,14304.0,17880000.0,17880000.0,14769.2308,0.9685,2.4899,0.2255,0.0,2.7154,1.4939,0.1353,0.0,1.6292,2.1403,0.3066,0.0,2.4469,6.7916,0.4751,5.804,0.5257,0.0,6.3297
1500,1000,2042,1,13,3840.0,15360.0,19200000.0,19200000.0,16000.0,0.96,2.327,0.2108,0.0,2.5377,1.5125,0.137,0.0,1.6495,2.148,0.3077,0.0,2.4557,6.643,0.444,6.2877,0.5695,0.0,6.8572
1500,1000,2043,1,14,4104.0,16416.0,20520000.0,20520000.0,17230.7692,0.952714,2.1748,0.197,0.0,2.3717,1.5223,0.1379,0.0,1.6602,2.1455,0.3074,0.0,2.4528,6.4847,0.415,6.7714,0.6133,0.0,7.3847
1500,1000,2044,1,15,4380.0,17520.0,21900000.0,21900000.0,18461.5385,0.949,2.0325,0.1841,0.0,2.2166,1.5244,0.1381,0.0,1.6624,2.1399,0.3066,0.0,2.4465,6.3255,0.3878,7.255,0.6571,0.0,7.9122
1500,1000,2045,1,16,4656.0,18624.0,23280000.0,23280000.0,19692.3077,0.94575,1.8995,0.172,0.0,2.0716,1.5196,0.1376,0.0,1.6572,2.126,0.3046,0.0,2.4305,6.1593,0.3624,7.7387,0.7009,0.0,8.4396
1500,1000,2046,0,16,4920.0,19680.0,24600000.0,24600000.0,19692.3077,0.999375,0.0,0.0,0.0,0.0,1.4202,0.1286,0.0,1.5488,2.0995,0.3008,0.0,2.4003,3.9491,0.3387,7.7387,0.7009,0.0,8.4396
1500,1000,2047,1,17,5184.0,20736.0,25920000.0,25920000.0,20923.0769,0.991059,1.6591,0.1503,0.0,1.8094,1.4102,0.1277,0.0,1.538,2.0675,0.2962,0.0,2.3637,5.711,0.3166,8.2224,0.7447,0.0,8.9671
1500,1000,2048,1,18,5460.0,21840.0,27300000.0,27300000.0,22153.8462,0.985833,1.5506,0.1404,0.0,1.691,1.3955,0.1264,0.0,1.5219,2.0351,0.2915,0.0,2.3266,5.5396,0.2959,8.706,0.7885,0.0,9.4946
1500,1000,2049,1,19,5736.0,22944.0,28680000.0,28680000.0,23384.6154,0.981158,1.4491,0.1313,0.0,1.5804,1.3767,0.1247,0.0,1.5014,1.9981,0.2862,0.0,2.2843,5.3661,0.2765,9.1897,0.8324,0.0,10.0221
1500,1000,2050,1,20,6000.0,24000.0,30000000.0,30000000.0,24615.3846,0.975,1.3543,0.1227,0.0,1.477,1.3543,0.1227,0.0,1.477,1.9533,0.2798,0.0,2.2332,5.1871,0.2584,9.6734,0.8762,0.0,10.5495
1500,1200,2030,2,2,600.0,2400.0,3000000.0,3000000.0,2560.0,0.9375,10.4816,1.0764,0.0,11.558,0.5241,0.0538,0.0,0.5779,0.7559,0.1083,0.0,0.8642,13.0,1.0,0.9673,0.0993,0.0,1.0667
1500,1200,2031,1,3,864.0,3456.0,4320000.0,4320000.0,3840.0,0.9,4.898,0.503,0.0,5.4009,0.7347,0.0754,0.0,0.8101,1.0173,0.1457,0.0,1.163,7.374,0.9346,1.451,0.149,0.0,1.6
1500,1200,2032,1,4,1140.0,4560.0,5700000.0,5700000.0,5120.0,0.890625,4.5775,0.4701,0.0,5.0476,0.9155,0.094,0.0,1.0095,1.2544,0.1797,0.0,1.4341,7.4912,0.8734,1.9347,0.1987,0.0,2.1333
1500,1200,2033,1,5,1416.0,5664.0,7080000.0,7080000.0,6400.0,0.885,4.2781,0.4393,0.0,4.7174,1.0695,0.1098,0.0,1.1793,1.4562,0.2086,0.0,1.6648,7.5615,0.8163,2.4183,0.2483,0.0,2.6667
1500,1200,2034,1,6,1680.0,6720.0,8400000.0,8400000.0,7680.0,0.875,3.9982,0.4106,0.0,4.4088,1.1995,0.1232,0.0,1.3226,1.6146,0.2313,0.0,1.8459,7.5773,0.7629,2.902,0.298,0.0,3.2
1500,1200,2035,1,7,1944.0,7776.0,9720000.0,9720000.0,8960.0,0.867857,3.7366,0.3837,0.0,4.1203,1.3078,0.1343,0.0,1.4421,1.7461,0.2501,0.0,1.9963,7.5587,0.713,3.3857,0.3477,0.0,3.7334
1500,1200,2036,0,7,2220.0,8880.0,11100000.0,11100000.0,8960.0,0.991071,0.0,0.0,0.0,0.0,1.2223,0.1255,0.0,1.3478,1.8636,0.267,0.0,2.1306,3.4783,0.6663,3.3857,0.3477,0.0,3.7334
1500,1200,2037,1,8,2496.0,9984.0,12480000.0,12480000.0,10240.0,0.975,3.2637,0.3351,0.0,3.5989,1.3055,0.1341,0.0,1.4395,1.9582,0.2805,0.0,2.2387,7.2771,0.6227,3.8694,0.3973,0.0,4.2667
1500,1200,2038,1,9,2760.0,11040.0,13800000.0,13800000.0,11520.0,0.958333,3.0502,0.3132,0.0,3.3634,1.3726,0.141,0.0,1.5135,2.0237,0.2899,0.0,2.3136,7.1905,0.582,4.353,0.447,0.0,4.8
1500,1200,2039,1,10,3024.0,12096.0,15120000.0,15120000.0,12800.0,0.945,2.8507,0.2927,0.0,3.1434,1.4253,0.1464,0.0,1.5717,2.0722,0.2969,0.0,2.369,7.0841,0.5439,4.8367,0.4967,0.0,5.3334
1500,1200,2040,1,11,3300.0,13200.0,16500000.0,16500000.0,14080.0,0.9375,2.6642,0.2736,0.0,2.9377,1.4653,0.1505,0.0,1.6158,2.1134,0.3028,0.0,2.4161,6.9696,0.5083,5.3204,0.5463,0.0,5.8667
1500,1200,2041,1,12,3576.0,14304.0,17880000.0,17880000.0,15360.0,0.93125,2.4899,0.2557,0.0,2.7456,1.4939,0.1534,0.0,1.6473,2.1403,0.3066,0.0,2.4469,6.8398,0.4751,5.804,0.596,0.0,6.4
1500,1200,2042,0,12,3840.0,15360.0,19200000.0,19200000.0,15360.0,1.0,0.0,0.0,0.0,0.0,1.3962,0.1434,0.0,1.5396,2.148,0.3077,0.0,2.4557,3.9952,0.444,5.804,0.596,0.0,6.4
1500,1200,2043,1,13,4104.0,16416.0,20520000.0,20520000.0,16640.0,0.986538,2.1748,0.2233,0.0,2.3981,1.4136,0.1452,0.0,1.5587,2.1455,0.3074,0.0,2.4528,6.4096,0.415,6.2877,0.6457,0.0,6.9334
1500,1200,2044,1,14,4380.0,17520.0,21900000.0,21900000.0,17920.0,0.977679,2.0325,0.2087,0.0,2.2412,1.4227,0.1461,0.0,1.5688,2.1399,0.3066,0.0,2.4465,6.2565,0.3878,6.7714,0.6953,0.0,7.4667
1500,1200,2045,1,15,4656.0,18624.0,23280000.0,23280000.0,19200.0,0.97,1.8995,0.1951,0.0,2.0946,1.4246,0.1463,0.0,1.5709,2.126,0.3046,0.0,2.4305,6.096,0.3624,7.255,0.745,0.0,8.0001
1500,1200,2046,1,16,4920.0,19680.0,24600000.0,24600000.0,20480.0,0.960938,1.7752,0.1823,0.0,1.9575,1.4202,0.1458,0.0,1.566,2.0995,0.3008,0.0,2.4003,5.9239,0.3387,7.7387,0.7947,0.0,8.5334
1500,1200,2047,1,17,5184.0,20736.0,25920000.0,25920000.0,21760.0,0.952941,1.6591,0.1704,0.0,1.8295,1.4102,0.1448,0.0,1.5551,2.0675,0.2962,0.0,2.3637,5.7482,0.3166,8.2224,0.8444,0.0,9.0667
1500,1200,2048,1,18,5460.0,21840.0,27300000.0,27300000.0,23040.0,0.947917,1.5506,0.1592,0.0,1.7098,1.3955,0.1433,0.0,1.5388,2.0351,0.2915,0.0,2.3266,5.5752,0.2959,8.706,0.894,0.0,9.6001
1500,1200,2049,0,18,5736.0,22944.0,28680000.0,28680000.0,23040.0,0.995833,0.0,0.0,0.0,0.0,1.3042,0.1339,0.0,1.4381,1.9981,0.2862,0.0,2.2843,3.7225,0.2765,8.706,0.894,0.0,9.6001
1500,1200,2050,1,19,6000.0,24000.0,30000000.0,30000000.0,24320.0,0.986842,1.3543,0.1391,0.0,1.4934,1.2866,0.1321,0.0,1.4187,1.9533,0.2798,0.0,2.2332,5.1453,0.2584,9.1897,0.9437,0.0,10.1334
1500,1400,2030,2,2,600.0,2400.0,3000000.0,3000000.0,2635.2941,0.910714,10.4816,1.2033,0.0,11.685,0.5241,0.0602,0.0,0.5842,0.7559,0.1083,0.0,0.8642,13.1334,1.0,0.9673,0.1111,0.0,1.0784
1500,1400,2031,1,3,864.0,3456.0,4320000.0,4320000.0,3952.9412,0.874286,4.898,0.5623,0.0,5.4603,0.7347,0.0843,0.0,0.819,1.0173,0.1457,0.0,1.163,7.4423,0.9346,1.451,0.1666,0.0,1.6176
1500,1400,2032,1,4,1140.0,4560.0,5700000.0,5700000.0,5270.5882,0.865179,4.5775,0.5255,0.0,5.103,0.9155,0.1051,0.0,1.0206,1.2544,0.1797,0.0,1.4341,7.5578,0.8734,1.9347,0.2221,0.0,2.1568
1500,1400,2033,1,5,1416.0,5664.0,7080000.0,7080000.0,6588.2353,0.859714,4.2781,0.4911,0.0,4.7692,1.0695,0.1228,0.0,1.1923,1.4562,0.2086,0.0,1.6648,7.6263,0.8163,2.4183,0.2776,0.0,2.696
1500,1400,2034,1,6,1680.0,6720.0,8400000.0,8400000.0,7905.8824,0.85,3.9982,0.459,0.0,4.4572,1.1995,0.1377,0.0,1.3372,1.6146,0.2313,0.0,1.8459,7.6403,0.7629,2.902,0.3332,0.0,3.2352
1500,1400,2035,0,6,1944.0,7776.0,9720000.0,9720000.0,7905.8824,0.983571,0.0,0.0,0.0,0.0,1.121,0.1287,0.0,1.2497,1.7461,0.2501,0.0,1.9963,3.246,0.713,2.902,0.3332,0.0,3.2352
1500,1400,2036,1,7,2220.0,8880.0,11100000.0,11100000.0,9223.5294,0.962755,3.4922,0.4009,0.0,3.8931,1.2223,0.1403,0.0,1.3626,1.8636,0.267,0.0,2.1306,7.3862,0.6663,3.3857,0.3887,0.0,3.7744
1500,1400,2037,1,8,2496.0,9984.0,12480000.0,12480000.0,10541.1765,0.947143,3.2637,0.3747,0.0,3.6384,1.3055,0.1499,0.0,1.4554,1.9582,0.2805,0.0,2.2387,7.3325,0.6227,3.8694,0.4442,0.0,4.3136
1500,1400,2038,1,9,2760.0,11040.0,13800000.0,13800000.0,11858.8235,0.930952,3.0502,0.3502,0.0,3.4004,1.3726,0.1576,0.0,1.5302,2.0237,0.2899,0.0,2.3136,7.2441,0.582,4.353,0.4997,0.0,4.8528
1500,1400,2039,1,10,3024.0,12096.0,15120000.0,15120000.0,13176.4706,0.918,2.8507,0.3273,0.0,3.1779,1.4253,0.1636,0.0,1.589,2.0722,0.2969,0.0,2.369,7.1359,0.5439,4.8367,0.5553,0.0,5.392
1500,1400,2040,1,11,3300.0,13200.0,16500000.0,16500000.0,14494.1176,0.910714,2.6642,0.3059,0.0,2.97,1.4653,0.1682,0.0,1.6335,2.1134,0.3028,0.0,2.4161,7.0197,0.5083,5.3204,0.6108,0.0,5.9312
1500,1400,2041,0,11,3576.0,14304.0,17880000.0,17880000.0,14494.1176,0.986883,0.0,0.0,0.0,0.0,1.3694,0.1572,0.0,1.5266,2.1403,0.3066,0.0,2.4469,3.9736,0.4751,5.3204,0.6108,0.0,5.9312
1500,1400,2042,1,12,3840.0,15360.0,19200000.0,19200000.0,15811.7647,0.971429,2.327,0.2671,0.0,2.5941,1.3962,0.1603,0.0,1.5565,2.148,0.3077,0.0,2.4557,6.6063,0.444,5.804,0.6663,0.0,6.4704
1500,1400,2043,1,13,4104.0,16416.0,20520000.0,20520000.0,17129.4118,0.958352,2.1748,0.2497,0.0,2.4244,1.4136,0.1623,0.0,1.5759,2.1455,0.3074,0.0,2.4528,6.4531,0.415,6.2877,0.7219,0.0,7.0096
1500,1400,2044,1,14,4380.0,17520.0,21900000.0,21900000.0,18447.0588,0.949745,2.0325,0.2333,0.0,2.2658,1.4227,0.1633,0.0,1.5861,2.1399,0.3066,0.0,2.4465,6.2984,0.3878,6.7714,0.7774,0.0,7.5488
1500,1400,2045,1,15,4656.0,18624.0,23280000.0,23280000.0,19764.7059,0.942286,1.8995,0.2181,0.0,2.1176,1.4246,0.1636,0.0,1.5882,2.126,0.3046,0.0,2.4305,6.1363,0.3624,7.255,0.8329,0.0,8.088
1500,1400,2046,0,15,4920.0,19680.0,24600000.0,24600000.0,19764.7059,0.995714,0.0,0.0,0.0,0.0,1.3314,0.1529,0.0,1.4843,2.0995,0.3008,0.0,2.4003,3.8846,0.3387,7.255,0.8329,0.0,8.088
1500,1400,2047,1,16,5184.0,20736.0,25920000.0,25920000.0,21082.3529,0.983571,1.6591,0.1905,0.0,1.8496,1.3273,0.1524,0.0,1.4797,2.0675,0.2962,0.0,2.3637,5.6929,0.3166,7.7387,0.8884,0.0,8.6271
1500,1400,2048,1,17,5460.0,21840.0,27300000.0,27300000.0,22400.0,0.975,1.5506,0.178,0.0,1.7286,1.318,0.1513,0.0,1.4693,2.0351,0.2915,0.0,2.3266,5.5245,0.2959,8.2224,0.944,0.0,9.1663
1500,1400,2049,1,18,5736.0,22944.0,28680000.0,28680000.0,23717.6471,0.967381,1.4491,0.1664,0.0,1.6155,1.3042,0.1497,0.0,1.4539,1.9981,0.2862,0.0,2.2843,5.3538,0.2765,8.706,0.9995,0.0,9.7055
1500,1400,2050,1,19,6000.0,24000.0,30000000.0,30000000.0,25035.2941,0.958647,1.3543,0.1555,0.0,1.5098,1.2866,0.1477,0.0,1.4343,1.9533,0.2798,0.0,2.2332,5.1773,0.2584,9.1897,1.055,0.0,10.2447
1500,1600,2030,2,2,600.0,2400.0,3000000.0,3000000.0,2694.7368,0.890625,10.4816,1.3303,0.0,11.8119,0.5241,0.0665,0.0,0.5906,0.7559,0.1083,0.0,0.8642,13.2667,1.0,0.9673,0.1228,0.0,1.0901
1500,1600,2031,1,3,864.0,3456.0,4320000.0,4320000.0,4042.1053,0.855,4.898,0.6216,0.0,5.5196,0.7347,0.0932,0.0,0.8279,1.0173,0.1457,0.0,1.163,7.5105,0.9346,1.451,0.1842,0.0,1.6352
1500,1600,2032,1,4,1140.0,4560.0,5700000.0,5700000.0,5389.4737,0.846094,4.5775,0.581,0.0,5.1585,0.9155,0.1162,0.0,1.0317,1.2544,0.1797,0.0,1.4341,7.6243,0.8734,1.9347,0.2455,0.0,2.1802
1500,1600,2033,1,5,1416.0,5664.0,7080000.0,7080000.0,6736.8421,0.84075,4.2781,0.543,0.0,4.821,1.0695,0.1357,0.0,1.2053,1.4562,0.2086,0.0,1.6648,7.6911,0.8163,2.4183,0.3069,0.0,2.7253
1500,1600,2034,0,5,1680.0,6720.0,8400000.0,8400000.0,6736.8421,0.9975,0.0,0.0,0.0,0.0,0.9995,0.1269,0.0,1.1264,1.6146,0.2313,0.0,1.8459,2.9724,0.7629,2.4183,0.3069,0.0,2.7253
1500,1600,2035,1,6,1944.0,7776.0,9720000.0,9720000.0,8084.2105,0.961875,3.7366,0.4743,0.0,4.2109,1.121,0.1423,0.0,1.2633,1.7461,0.2501,0.0,1.9963,7.4704,0.713,2.902,0.3683,0.0,3.2703
1500,1600,2036,1,7,2220.0,8880.0,11100000.0,11100000.0,9431.5789,0.941518,3.4922,0.4432,0.0,3.9354,1.2223,0.1551,0.0,1.3774,1.8636,0.267,0.0,2.1306,7.4434,0.6663,3.3857,0.4297,0.0,3.8154
1500,1600,2037,1,8,2496.0,9984.0,12480000.0,12480000.0,10778.9474,0.92625,3.2637,0.4142,0.0,3.6779,1.3055,0.1657,0.0,1.4712,1.9582,0.2805,0.0,2.2387,7.3879,0.6227,3.8694,0.4911,0.0,4.3605
1500,1600,2038,1,9,2760.0,11040.0,13800000.0,13800000.0,12126.3158,0.910417,3.0502,0.3871,0.0,3.4373,1.3726,0.1742,0.0,1.5468,2.0237,0.2899,0.0,2.3136,7.2977,0.582,4.353,0.5525,0.0,4.9055
1500,1600,2039,0,9,3024.0,12096.0,15120000.0,15120000.0,12126.3158,0.9975,0.0,0.0,0.0,0.0,1.2828,0.1628,0.0,1.4456,2.0722,0.2969,0.0,2.369,3.8146,0.5439,4.353,0.5525,0.0,4.9055
1500,1600,2040,1,10,3300.0,13200.0,16500000.0,16500000.0,13473.6842,0.979687,2.6642,0.3381,0.0,3.0023,1.3321,0.1691,0.0,1.5011,2.1134,0.3028,0.0,2.4161,6.9196,0.5083,4.8367,0.6139,0.0,5.4506
1500,1600,2041,1,11,3576.0,14304.0,17880000.0,17880000.0,14821.0526,0.965114,2.4899,0.316,0.0,2.8059,1.3694,0.1738,0.0,1.5432,2.1403,0.3066,0.0,2.4469,6.796,0.4751,5.3204,0.6753,0.0,5.9956
1500,1600,2042,1,12,3840.0,15360.0,19200000.0,19200000.0,16168.4211,0.95,2.327,0.2953,0.0,2.6223,1.3962,0.1772,0.0,1.5734,2.148,0.3077,0.0,2.4557,6.6514,0.444,5.804,0.7366,0.0,6.5407
1500,1600,2043,1,13,4104.0,16416.0,20520000.0,20520000.0,17515.7895,0.937212,2.1748,0.276,0.0,2.4508,1.4136,0.1794,0.0,1.593,2.1455,0.3074,0.0,2.4528,6.4966,0.415,6.2877,0.798,0.0,7.0857
1500,1600,2044,1,14,4380.0,17520.0,21900000.0,21900000.0,18863.1579,0.928795,2.0325,0.258,0.0,2.2904,1.4227,0.1806,0.0,1.6033,2.1399,0.3066,0.0,2.4465,6.3402,0.3878,6.7714,0.8594,0.0,7.6308
1500,1600,2045,0,14,4656.0,18624.0,23280000.0,23280000.0,18863.1579,0.987321,0.0,0.0,0.0,0.0,1.3297,0.1688,0.0,1.4984,2.126,0.3046,0.0,2.4305,3.9289,0.3624,6.7714,0.8594,0.0,7.6308
1500,1600,2046,1,15,4920.0,19680.0,24600000.0,24600000.0,20210.5263,0.97375,1.7752,0.2253,0.0,2.0006,1.3314,0.169,0.0,1.5004,2.0995,0.3008,0.0,2.4003,5.9013,0.3387,7.255,0.9208,0.0,8.1758
1500,1600,2047,1,16,5184.0,20736.0,25920000.0,25920000.0,21557.8947,0.961875,1.6591,0.2106,0.0,1.8697,1.3273,0.1685,0.0,1.4957,2.0675,0.2962,0.0,2.3637,5.7291,0.3166,7.7387,0.9822,0.0,8.7209
1500,1600,2048,1,17,5460.0,21840.0,27300000.0,27300000.0,22905.2632,0.953493,1.5506,0.1968,0.0,1.7474,1.318,0.1673,0.0,1.4853,2.0351,0.2915,0.0,2.3266,5.5593,0.2959,8.2224,1.0436,0.0,9.266
1500,1600,2049,1,18,5736.0,22944.0,28680000.0,28680000.0,24252.6316,0.946042,1.4491,0.1839,0.0,1.6331,1.3042,0.1655,0.0,1.4697,1.9981,0.2862,0.0,2.2843,5.3871,0.2765,8.706,1.105,0.0,9.811
1500,1600,2050,0,18,6000.0,24000.0,30000000.0,30000000.0,24252.6316,0.989583,0.0,0.0,0.0,0.0,1.2189,0.1547,0.0,1.3736,1.9533,0.2798,0.0,2.2332,3.6068,0.2584,8.706,1.105,0.0,9.811
1500,1800,2030,2,2,600.0,2400.0,3000000.0,3000000.0,2742.8571,0.875,10.4816,1.4573,0.0,11.9389,0.5241,0.0729,0.0,0.5969,0.7559,0.1083,0.0,0.8642,13.4,1.0,0.9673,0.1345,0.0,1.1018
1500,1800,2031,1,3,864.0,3456.0,4320000.0,4320000.0,4114.2857,0.84,4.898,0.681,0.0,5.5789,0.7347,0.1021,0.0,0.8368,1.0173,0.1457,0.0,1.163,7.5788,0.9346,1.451,0.2017,0.0,1.6527
1500,1800,2032,1,4,1140.0,4560.0,5700000.0,5700000.0,5485.7143,0.83125,4.5775,0.6364,0.0,5.214,0.9155,0.1273,0.0,1.0428,1.2544,0.1797,0.0,1.4341,7.6909,0.8734,1.9347,0.269,0.0,2.2037
1500,1800,2033,1,5,1416.0,5664.0,7080000.0,7080000.0,6857.1429,0.826,4.2781,0.5948,0.0,4.8729,1.0695,0.1487,0.0,1.2182,1.4562,0.2086,0.0,1.6648,7.7559,0.8163,2.4183,0.3362,0.0,2.7546
1500,1800,2034,0,5,1680.0,6720.0,8400000.0,8400000.0,6857.1429,0.98,0.0,0.0,0.0,0.0,0.9995,0.139,0.0,1.1385,1.6146,0.2313,0.0,1.8459,2.9845,0.7629,2.4183,0.3362,0.0,2.7546
1500,1800,2035,1,6,1944.0,7776.0,9720000.0,9720000.0,8228.5714,0.945,3.7366,0.5195,0.0,4.2561,1.121,0.1559,0.0,1.2768,1.7461,0.2501,0.0,1.9963,7.5293,0.713,2.902,0.4035,0.0,3.3055
1500,1800,2036,1,7,2220.0,8880.0,11100000.0,11100000.0,9600.0,0.925,3.4922,0.4855,0.0,3.9777,1.2223,0.1699,0.0,1.3922,1.8636,0.267,0.0,2.1306,7.5005,0.6663,3.3857,0.4707,0.0,3.8564
1500,1800,2037,1,8,2496.0,9984.0,12480000.0,12480000.0,10971.4286,0.91,3.2637,0.4538,0.0,3.7175,1.3055,0.1815,0.0,1.487,1.9582,0.2805,0.0,2.2387,7.4432,0.6227,3.8694,0.538,0.0,4.4073
1500,1800,2038,1,9,2760.0,11040.0,13800000.0,13800000.0,12342.8571,0.894444,3.0502,0.4241,0.0,3.4743,1.3726,0.1908,0.0,1.5634,2.0237,0.2899,0.0,2.3136,7.3513,0.582,4.353,0.6052,0.0,4.9582
1500,1800,2039,0,9,3024.0,12096.0,15120000.0,15120000.0,12342.8571,0.98,0.0,0.0,0.0,0.0,1.2828,0.1784,0.0,1.4611,2.0722,0.2969,0.0,2.369,3.8302,0.5439,4.353,0.6052,0.0,4.9582
1500,1800,2040,1,10,3300.0,13200.0,16500000.0,16500000.0,13714.2857,0.9625,2.6642,0.3704,0.0,3.0346,1.3321,0.1852,0.0,1.5173,2.1134,0.3028,0.0,2.4161,6.968,0.5083,4.8367,0.6725,0.0,5.5092
1500,1800,2041,1,11,3576.0,14304.0,17880000.0,17880000.0,15085.7143,0.948182,2.4899,0.3462,0.0,2.836,1.3694,0.1904,0.0,1.5598,2.1403,0.3066,0.0,2.4469,6.8428,0.4751,5.3204,0.7397,0.0,6.0601
1500,1800,2042,1,12,3840.0,15360.0,19200000.0,19200000.0,16457.1429,0.933333,2.327,0.3235,0.0,2.6505,1.3962,0.1941,0.0,1.5903,2.148,0.3077,0.0,2.4557,6.6965,0.444,5.804,0.807,0.0,6.611
1500,1800,2043,0,12,4104.0,16416.0,20520000.0,20520000.0,16457.1429,0.9975,0.0,0.0,0.0,0.0,1.3049,0.1814,0.0,1.4863,2.1455,0.3074,0.0,2.4528,3.9391,0.415,5.804,0.807,0.0,6.611
1500,1800,2044,1,13,4380.0,17520.0,21900000.0,21900000.0,17828.5714,0.982692,2.0325,0.2826,0.0,2.3151,1.3211,0.1837,0.0,1.5048,2.1399,0.3066,0.0,2.4465,6.2664,0.3878,6.2877,0.8742,0.0,7.1619
1500,1800,2045,1,14,4656.0,18624.0,23280000.0,23280000.0,19200.0,0.97,1.8995,0.2641,0.0,2.1636,1.3297,0.1849,0.0,1.5145,2.126,0.3046,0.0,2.4305,6.1087,0.3624,6.7714,0.9415,0.0,7.7128
1500,1800,2046,1,15,4920.0,19680.0,24600000.0,24600000.0,20571.4286,0.956667,1.7752,0.2468,0.0,2.0221,1.3314,0.1851,0.0,1.5165,2.0995,0.3008,0.0,2.4003,5.9389,0.3387,7.255,1.0087,0.0,8.2637
1500,1800,2047,1,16,5184.0,20736.0,25920000.0,25920000.0,21942.8571,0.945,1.6591,0.2307,0.0,1.8898,1.3273,0.1845,0.0,1.5118,2.0675,0.2962,0.0,2.3637,5.7653,0.3166,7.7387,1.0759,0.0,8.8147
1500,1800,2048,0,16,5460.0,21840.0,27300000.0,27300000.0,21942.8571,0.995313,0.0,0.0,0.0,0.0,1.2405,0.1725,0.0,1.4129,2.0351,0.2915,0.0,2.3266,3.7396,0.2959,7.7387,1.0759,0.0,8.8147
1500,1800,2049,1,17,5736.0,22944.0,28680000.0,28680000.0,23314.2857,0.984118,1.4491,0.2015,0.0,1.6506,1.2318,0.1713,0.0,1.403,1.9981,0.2862,0.0,2.2843,5.338,0.2765,8.2224,1.1432,0.0,9.3656
1500,1800,2050,1,18,6000.0,24000.0,30000000.0,30000000.0,24685.7143,0.972222,1.3543,0.1883,0.0,1.5426,1.2189,0.1695,0.0,1.3884,1.9533,0.2798,0.0,2.2332,5.1641,0.2584,8.706,1.2104,0.0,9.9165
1500,2000,2030,2,2,600.0,2400.0,3000000.0,3000000.0,2782.6087,0.8625,10.4816,1.5843,0.0,12.0659,0.5241,0.0792,0.0,0.6033,0.7559,0.1083,0.0,0.8642,13.5334,1.0,0.9673,0.1462,0.0,1.1136
1500,2000,2031,1,3,864.0,3456.0,4320000.0,4320000.0,4173.913,0.828,4.898,0.7403,0.0,5.6383,0.7347,0.111,0.0,0.8457,1.0173,0.1457,0.0,1.163,7.647,0.9346,1.451,0.2193,0.0,1.6703
1500,2000,2032,1,4,1140.0,4560.0,5700000.0,5700000.0,5565.2174,0.819375,4.5775,0.6919,0.0,5.2694,0.9155,0.1384,0.0,1.0539,1.2544,0.1797,0.0,1.4341,7.7574,0.8734,1.9347,0.2924,0.0,2.2271
1500,2000,2033,1,5,1416.0,5664.0,7080000.0,7080000.0,6956.5217,0.8142,4.2781,0.6466,0.0,4.9247,1.0695,0.1617,0.0,1.2312,1.4562,0.2086,0.0,1.6648,7.8206,0.8163,2.4183,0.3655,0.0,2.7839
1500,2000,2034,0,5,1680.0,6720.0,8400000.0,8400000.0,6956.5217,0.966,0.0,0.0,0.0,0.0,0.9995,0.1511,0.0,1.1506,1.6146,0.2313,0.0,1.8459,2.9966,0.7629,2.4183,0.3655,0.0,2.7839
