Shuttle_Size_cbm,Pump_Size_m3ph,Year,New_Shuttles,Total_Shuttles,Annual_Calls,Annual_Cycles,Supply_m3,Demand_m3,Cycles_Available,Utilization_Rate,CAPEX_Shuttle_USDm,CAPEX_Pump_USDm,CAPEX_Tank_USDm,CAPEX_Total_USDm,FixedOPEX_Shuttle_USDm,FixedOPEX_Pump_USDm,FixedOPEX_Tank_USDm,FixedOPEX_Total_USDm,VariableOPEX_Shuttle_USDm,VariableOPEX_Pump_USDm,VariableOPEX_Tank_USDm,VariableOPEX_Total_USDm,Total_Year_Cost_Discounted_USDm,Discount_Factor,Annualized_CAPEX_Shuttle_USDm,Annualized_CAPEX_Pump_USDm,Annualized_CAPEX_Tank_USDm,Annualized_CAPEX_Total_USDm
15000,600,2031,1,3,288.0,288.0,1440000.0,4320000.0,486.4208,0.59208,27.5432,1.0043,0.0,28.5475,4.1315,0.1506,0.0,4.2821,0.508,0.2915,0.0,0.7995,33.6291,0.9346,8.3456,0.3043,0.0,8.6499
15000,600,2032,1,4,380.0,380.0,1900000.0,5700000.0,648.561,0.585913,25.7413,0.9386,0.0,26.6799,5.1483,0.1877,0.0,5.336,0.6264,0.3594,0.0,0.9858,33.0018,0.8734,11.1275,0.4057,0.0,11.5333
15000,600,2033,1,5,472.0,472.0,2360000.0,7080000.0,810.7013,0.582212,24.0573,0.8772,0.0,24.9345,6.0143,0.2193,0.0,6.2336,0.7272,0.4172,0.0,1.1444,32.3126,0.8163,13.9094,0.5072,0.0,14.4166
15000,600,2034,1,6,560.0,560.0,2800000.0,8400000.0,972.8415,0.575633,22.4835,0.8198,0.0,23.3033,6.745,0.2459,0.0,6.991,0.8063,0.4626,0.0,1.269,31.5632,0.7629,16.6913,0.6086,0.0,17.2999
15000,600,2035,0,6,648.0,648.0,3240000.0,9720000.0,972.8415,0.66609,0.0,0.0,0.0,0.0,6.3038,0.2299,0.0,6.5336,0.872,0.5003,0.0,1.3723,7.9059,0.713,16.6913,0.6086,0.0,17.2999
15000,600,2036,1,7,740.0,740.0,3700000.0,11100000.0,1134.9818,0.651993,19.6379,0.7161,0.0,20.354,6.8733,0.2506,0.0,7.1239,0.9307,0.5339,0.0,1.4646,28.9425,0.6663,19.4731,0.7101,0.0,20.1832
15000,600,2037,1,8,832.0,832.0,4160000.0,12480000.0,1297.122,0.64142,18.3532,0.6692,0.0,19.0224,7.3413,0.2677,0.0,7.609,0.9779,0.5611,0.0,1.539,28.1704,0.6227,22.255,0.8115,0.0,23.0665
15000,600,2038,1,9,920.0,920.0,4600000.0,13800000.0,1459.2623,0.630456,17.1525,0.6254,0.0,17.778,7.7186,0.2814,0.0,8.0001,1.0106,0.5798,0.0,1.5904,27.3685,0.582,25.0369,0.9129,0.0,25.9498
15000,600,2039,1,10,1008.0,1008.0,5040000.0,15120000.0,1621.4025,0.621684,16.0304,0.5845,0.0,16.6149,8.0152,0.2923,0.0,8.3075,1.0348,0.5937,0.0,1.6285,26.5509,0.5439,27.8188,1.0144,0.0,28.8331
15000,600,2040,1,11,1100.0,1100.0,5500000.0,16500000.0,1783.5428,0.61675,14.9817,0.5463,0.0,15.528,8.2399,0.3005,0.0,8.5404,1.0554,0.6055,0.0,1.6609,25.7293,0.5083,30.6007,1.1158,0.0,31.7164
15000,600,2041,1,12,1192.0,1192.0,5960000.0,17880000.0,1945.683,0.612638,14.0016,0.5105,0.0,14.5121,8.4009,0.3063,0.0,8.7073,1.0689,0.6132,0.0,1.6821,24.9015,0.4751,33.3825,1.2172,0.0,34.5998
15000,600,2042,0,12,1280.0,1280.0,6400000.0,19200000.0,1945.683,0.657867,0.0,0.0,0.0,0.0,7.8514,0.2863,0.0,8.1376,1.0727,0.6154,0.0,1.6881,9.8257,0.444,33.3825,1.2172,0.0,34.5998
15000,600,2043,1,13,1368.0,1368.0,6840000.0,20520000.0,2107.8233,0.649011,12.2295,0.4459,0.0,12.6754,7.9492,0.2899,0.0,8.239,1.0714,0.6147,0.0,1.6861,22.6006,0.415,36.1644,1.3187,0.0,37.4831
15000,600,2044,1,14,1460.0,1460.0,7300000.0,21900000.0,2269.9635,0.643182,11.4295,0.4168,0.0,11.8462,8.0006,0.2917,0.0,8.2923,1.0687,0.6131,0.0,1.6818,21.8204,0.3878,38.9463,1.4201,0.0,40.3664
15000,600,2045,1,15,1552.0,1552.0,7760000.0,23280000.0,2432.1038,0.638131,10.6817,0.3895,0.0,11.0712,8.0113,0.2921,0.0,8.3034,1.0617,0.6091,0.0,1.6708,21.0455,0.3624,41.7282,1.5215,0.0,43.2497
15000,600,2046,1,16,1640.0,1640.0,8200000.0,24600000.0,2594.244,0.632169,9.9829,0.364,0.0,10.3469,7.9863,0.2912,0.0,8.2776,1.0485,0.6016,0.0,1.65,20.2745,0.3387,44.51,1.623,0.0,46.133
15000,600,2047,0,16,1728.0,1728.0,8640000.0,25920000.0,2594.244,0.66609,0.0,0.0,0.0,0.0,7.4639,0.2722,0.0,7.736,1.0325,0.5924,0.0,1.6248,9.3609,0.3166,44.51,1.623,0.0,46.133
15000,600,2048,1,17,1820.0,1820.0,9100000.0,27300000.0,2756.3843,0.660285,8.7195,0.3179,0.0,9.0374,7.4116,0.2702,0.0,7.6818,1.0163,0.5831,0.0,1.5994,18.3186,0.2959,47.2919,1.7244,0.0,49.0163
15000,600,2049,1,18,1912.0,1912.0,9560000.0,28680000.0,2918.5245,0.655126,8.149,0.2971,0.0,8.4462,7.3341,0.2674,0.0,7.6016,0.9978,0.5725,0.0,1.5703,17.6181,0.2765,50.0738,1.8258,0.0,51.8996
15000,600,2050,1,19,2000.0,2000.0,10000000.0,30000000.0,3080.6648,0.649211,7.6159,0.2777,0.0,7.8936,7.2351,0.2638,0.0,7.499,0.9755,0.5597,0.0,1.5351,16.9277,0.2584,52.8557,1.9273,0.0,54.783
15000,800,2030,2,2,200.0,200.0,1000000.0,3000000.0,371.3159,0.538625,58.9425,2.2762,0.0,61.2187,2.9471,0.1138,0.0,3.0609,0.3775,0.2166,0.0,0.5941,64.8737,1.0,5.5638,0.2149,0.0,5.7786
15000,800,2031,1,3,288.0,288.0,1440000.0,4320000.0,556.9738,0.51708,27.5432,1.0637,0.0,28.6069,4.1315,0.1595,0.0,4.291,0.508,0.2915,0.0,0.7995,33.6974,0.9346,8.3456,0.3223,0.0,8.6679
15000,800,2032,1,4,380.0,380.0,1900000.0,5700000.0,742.6317,0.511694,25.7413,0.9941,0.0,26.7354,5.1483,0.1988,0.0,5.3471,0.6264,0.3594,0.0,0.9858,33.0683,0.8734,11.1275,0.4297,0.0,11.5572
15000,800,2033,0,4,472.0,472.0,2360000.0,7080000.0,742.6317,0.635578,0.0,0.0,0.0,0.0,4.8115,0.1858,0.0,4.9973,0.7272,0.4172,0.0,1.1444,6.1417,0.8163,11.1275,0.4297,0.0,11.5572
15000,800,2034,1,5,560.0,560.0,2800000.0,8400000.0,928.2896,0.60326,22.4835,0.8683,0.0,23.3517,5.6209,0.2171,0.0,5.8379,0.8063,0.4626,0.0,1.269,30.4586,0.7629,13.9094,0.5371,0.0,14.4465
15000,800,2035,1,6,648.0,648.0,3240000.0,9720000.0,1113.9476,0.581715,21.0126,0.8115,0.0,21.824,6.3038,0.2434,0.0,6.5472,0.872,0.5003,0.0,1.3723,29.7436,0.713,16.6913,0.6446,0.0,17.3358
15000,800,2036,0,6,740.0,740.0,3700000.0,11100000.0,1113.9476,0.664304,0.0,0.0,0.0,0.0,5.8914,0.2275,0.0,6.1189,0.9307,0.5339,0.0,1.4646,7.5835,0.6663,16.6913,0.6446,0.0,17.3358
15000,800,2037,1,7,832.0,832.0,4160000.0,12480000.0,1299.6055,0.640194,18.3532,0.7088,0.0,19.062,6.4236,0.2481,0.0,6.6717,0.9779,0.5611,0.0,1.539,27.2726,0.6227,19.4731,0.752,0.0,20.2251
15000,800,2038,1,8,920.0,920.0,4600000.0,13800000.0,1485.2634,0.619419,17.1525,0.6624,0.0,17.8149,6.861,0.265,0.0,7.126,1.0106,0.5798,0.0,1.5904,26.5313,0.582,22.255,0.8594,0.0,23.1145
15000,800,2039,1,9,1008.0,1008.0,5040000.0,15120000.0,1670.9213,0.60326,16.0304,0.6191,0.0,16.6495,7.2137,0.2786,0.0,7.4923,1.0348,0.5937,0.0,1.6285,25.7703,0.5439,25.0369,0.9669,0.0,26.0038
15000,800,2040,0,9,1100.0,1100.0,5500000.0,16500000.0,1670.9213,0.658319,0.0,0.0,0.0,0.0,6.7418,0.2603,0.0,7.0021,1.0554,0.6055,0.0,1.6609,8.663,0.5083,25.0369,0.9669,0.0,26.0038
15000,800,2041,1,10,1192.0,1192.0,5960000.0,17880000.0,1856.5793,0.642041,14.0016,0.5407,0.0,14.5423,7.0008,0.2704,0.0,7.2711,1.0689,0.6132,0.0,1.6821,23.4955,0.4751,27.8188,1.0743,0.0,28.8931
15000,800,2042,1,11,1280.0,1280.0,6400000.0,19200000.0,2042.2372,0.626764,13.0856,0.5053,0.0,13.5909,7.1971,0.2779,0.0,7.475,1.0727,0.6154,0.0,1.6881,22.754,0.444,30.6007,1.1817,0.0,31.7824
15000,800,2043,1,12,1368.0,1368.0,6840000.0,20520000.0,2227.8951,0.614033,12.2295,0.4723,0.0,12.7018,7.3377,0.2834,0.0,7.6211,1.0714,0.6147,0.0,1.6861,22.009,0.415,33.3825,1.2891,0.0,34.6717
15000,800,2044,0,12,1460.0,1460.0,7300000.0,21900000.0,2227.8951,0.655327,0.0,0.0,0.0,0.0,6.8577,0.2648,0.0,7.1225,1.0687,0.6131,0.0,1.6818,8.8043,0.3878,33.3825,1.2891,0.0,34.6717
15000,800,2045,1,13,1552.0,1552.0,7760000.0,23280000.0,2413.553,0.643035,10.6817,0.4125,0.0,11.0942,6.9431,0.2681,0.0,7.2113,1.0617,0.6091,0.0,1.6708,19.9763,0.3624,36.1644,1.3966,0.0,37.561
15000,800,2046,1,14,1640.0,1640.0,8200000.0,24600000.0,2599.211,0.630961,9.9829,0.3855,0.0,10.3684,6.9881,0.2699,0.0,7.2579,1.0485,0.6016,0.0,1.65,19.2764,0.3387,38.9463,1.504,0.0,40.4503
15000,800,2047,0,14,1728.0,1728.0,8640000.0,25920000.0,2599.211,0.664817,0.0,0.0,0.0,0.0,6.5309,0.2522,0.0,6.7831,1.0325,0.5924,0.0,1.6248,8.4079,0.3166,38.9463,1.504,0.0,40.4503
15000,800,2048,1,15,1820.0,1820.0,9100000.0,27300000.0,2784.8689,0.653532,8.7195,0.3367,0.0,9.0562,6.5396,0.2525,0.0,6.7922,1.0163,0.5831,0.0,1.5994,17.4478,0.2959,41.7282,1.6114,0.0,43.3396
15000,800,2049,1,16,1912.0,1912.0,9560000.0,28680000.0,2970.5268,0.643657,8.149,0.3147,0.0,8.4637,6.5192,0.2518,0.0,6.771,0.9978,0.5725,0.0,1.5703,16.8051,0.2765,44.51,1.7189,0.0,46.2289
15000,800,2050,1,17,2000.0,2000.0,10000000.0,30000000.0,3156.1847,0.633676,7.6159,0.2941,0.0,7.91,6.4735,0.25,0.0,6.7235,0.9755,0.5597,0.0,1.5351,16.1687,0.2584,47.2919,1.8263,0.0,49.1182
15000,1000,2030,2,2,200.0,200.0,1000000.0,3000000.0,406.7107,0.49175,58.9425,2.4032,0.0,61.3457,2.9471,0.1202,0.0,3.0673,0.3775,0.2166,0.0,0.5941,65.007,1.0,5.5638,0.2268,0.0,5.7906
15000,1000,2031,1,3,288.0,288.0,1440000.0,4320000.0,610.0661,0.47208,27.5432,1.123,0.0,28.6662,4.1315,0.1684,0.0,4.2999,0.508,0.2915,0.0,0.7995,33.7656,0.9346,8.3456,0.3403,0.0,8.6859
15000,1000,2032,0,3,380.0,380.0,1900000.0,5700000.0,610.0661,0.622883,0.0,0.0,0.0,0.0,3.8612,0.1574,0.0,4.0186,0.6264,0.3594,0.0,0.9858,5.0045,0.8734,8.3456,0.3403,0.0,8.6859
15000,1000,2033,1,4,472.0,472.0,2360000.0,7080000.0,813.4215,0.580265,24.0573,0.9809,0.0,25.0382,4.8115,0.1962,0.0,5.0076,0.7272,0.4172,0.0,1.1444,31.1902,0.8163,11.1275,0.4537,0.0,11.5812
15000,1000,2034,1,5,560.0,560.0,2800000.0,8400000.0,1016.7768,0.55076,22.4835,0.9167,0.0,23.4002,5.6209,0.2292,0.0,5.85,0.8063,0.4626,0.0,1.269,30.5192,0.7629,13.9094,0.5671,0.0,14.4765
15000,1000,2035,0,5,648.0,648.0,3240000.0,9720000.0,1016.7768,0.637308,0.0,0.0,0.0,0.0,5.2531,0.2142,0.0,5.4673,0.872,0.5003,0.0,1.3723,6.8396,0.713,13.9094,0.5671,0.0,14.4765
15000,1000,2036,1,6,740.0,740.0,3700000.0,11100000.0,1220.1322,0.606492,19.6379,0.8007,0.0,20.4386,5.8914,0.2402,0.0,6.1316,0.9307,0.5339,0.0,1.4646,28.0348,0.6663,16.6913,0.6805,0.0,17.3718
15000,1000,2037,1,7,832.0,832.0,4160000.0,12480000.0,1423.4875,0.58448,18.3532,0.7483,0.0,19.1015,6.4236,0.2619,0.0,6.6855,0.9779,0.5611,0.0,1.539,27.326,0.6227,19.4731,0.794,0.0,20.2671
15000,1000,2038,0,7,920.0,920.0,4600000.0,13800000.0,1423.4875,0.6463,0.0,0.0,0.0,0.0,6.0034,0.2448,0.0,6.2482,1.0106,0.5798,0.0,1.5904,7.8386,0.582,19.4731,0.794,0.0,20.2671
15000,1000,2039,1,8,1008.0,1008.0,5040000.0,15120000.0,1626.8429,0.619605,16.0304,0.6536,0.0,16.684,6.4122,0.2614,0.0,6.6736,1.0348,0.5937,0.0,1.6285,24.9861,0.5439,22.255,0.9074,0.0,23.1624
15000,1000,2040,1,9,1100.0,1100.0,5500000.0,16500000.0,1830.1983,0.601028,14.9817,0.6108,0.0,15.5925,6.7418,0.2749,0.0,7.0166,1.0554,0.6055,0.0,1.6609,24.2701,0.5083,25.0369,1.0208,0.0,26.0577
15000,1000,2041,0,9,1192.0,1192.0,5960000.0,17880000.0,1830.1983,0.651296,0.0,0.0,0.0,0.0,6.3007,0.2569,0.0,6.5576,1.0689,0.6132,0.0,1.6821,8.2397,0.4751,25.0369,1.0208,0.0,26.0577
15000,1000,2042,1,10,1280.0,1280.0,6400000.0,19200000.0,2033.5536,0.62944,13.0856,0.5335,0.0,13.6191,6.5428,0.2668,0.0,6.8096,1.0727,0.6154,0.0,1.6881,22.1168,0.444,27.8188,1.1342,0.0,28.953
15000,1000,2043,1,11,1368.0,1368.0,6840000.0,20520000.0,2236.909,0.611558,12.2295,0.4986,0.0,12.7281,6.7262,0.2742,0.0,7.0005,1.0714,0.6147,0.0,1.6861,21.4147,0.415,30.6007,1.2476,0.0,31.8483
15000,1000,2044,0,11,1460.0,1460.0,7300000.0,21900000.0,2236.909,0.652686,0.0,0.0,0.0,0.0,6.2862,0.2563,0.0,6.5425,1.0687,0.6131,0.0,1.6818,8.2243,0.3878,30.6007,1.2476,0.0,31.8483
15000,1000,2045,1,12,1552.0,1552.0,7760000.0,23280000.0,2440.2644,0.635997,10.6817,0.4355,0.0,11.1173,6.409,0.2613,0.0,6.6704,1.0617,0.6091,0.0,1.6708,19.4584,0.3624,33.3825,1.3611,0.0,34.7436
15000,1000,2046,1,13,1640.0,1640.0,8200000.0,24600000.0,2643.6197,0.620362,9.9829,0.407,0.0,10.39,6.4889,0.2646,0.0,6.7535,1.0485,0.6016,0.0,1.65,18.7935,0.3387,36.1644,1.4745,0.0,37.6389
15000,1000,2047,0,13,1728.0,1728.0,8640000.0,25920000.0,2643.6197,0.653649,0.0,0.0,0.0,0.0,6.0644,0.2473,0.0,6.3117,1.0325,0.5924,0.0,1.6248,7.9365,0.3166,36.1644,1.4745,0.0,37.6389
15000,1000,2048,1,14,1820.0,1820.0,9100000.0,27300000.0,2846.9751,0.639275,8.7195,0.3555,0.0,9.075,6.1036,0.2489,0.0,6.3525,1.0163,0.5831,0.0,1.5994,17.0269,0.2959,38.9463,1.5879,0.0,40.5342
15000,1000,2049,1,15,1912.0,1912.0,9560000.0,28680000.0,3050.3305,0.626817,8.149,0.3323,0.0,8.4813,6.1118,0.2492,0.0,6.361,0.9978,0.5725,0.0,1.5703,16.4126,0.2765,41.7282,1.7013,0.0,43.4295
15000,1000,2050,0,15,2000.0,2000.0,10000000.0,30000000.0,3050.3305,0.655667,0.0,0.0,0.0,0.0,5.7119,0.2329,0.0,5.9448,0.9755,0.5597,0.0,1.5351,7.48,0.2584,41.7282,1.7013,0.0,43.4295
15000,1200,2030,2,2,200.0,200.0,1000000.0,3000000.0,434.3105,0.4605,58.9425,2.5302,0.0,61.4727,2.9471,0.1265,0.0,3.0736,0.3775,0.2166,0.0,0.5941,65.1404,1.0,5.5638,0.2388,0.0,5.8026
15000,1200,2031,0,2,288.0,288.0,1440000.0,4320000.0,434.3105,0.66312,0.0,0.0,0.0,0.0,2.7543,0.1182,0.0,2.8726,0.508,0.2915,0.0,0.7995,3.672,0.9346,5.5638,0.2388,0.0,5.8026
15000,1200,2032,1,3,380.0,380.0,1900000.0,5700000.0,651.4658,0.5833,25.7413,1.105,0.0,26.8463,3.8612,0.1657,0.0,4.0269,0.6264,0.3594,0.0,0.9858,31.8591,0.8734,8.3456,0.3582,0.0,8.7039
15000,1200,2033,1,4,472.0,472.0,2360000.0,7080000.0,868.6211,0.54339,24.0573,1.0327,0.0,25.09,4.8115,0.2065,0.0,5.018,0.7272,0.4172,0.0,1.1444,31.2524,0.8163,11.1275,0.4777,0.0,11.6052
15000,1200,2034,0,4,560.0,560.0,2800000.0,8400000.0,868.6211,0.6447,0.0,0.0,0.0,0.0,4.4967,0.193,0.0,4.6897,0.8063,0.4626,0.0,1.269,5.9587,0.7629,11.1275,0.4777,0.0,11.6052
15000,1200,2035,1,5,648.0,648.0,3240000.0,9720000.0,1085.7763,0.596808,21.0126,0.902,0.0,21.9146,5.2531,0.2255,0.0,5.4786,0.872,0.5003,0.0,1.3723,28.7655,0.713,13.9094,0.5971,0.0,14.5065
15000,1200,2036,1,6,740.0,740.0,3700000.0,11100000.0,1302.9316,0.56795,19.6379,0.843,0.0,20.4809,5.8914,0.2529,0.0,6.1443,0.9307,0.5339,0.0,1.4646,28.0898,0.6663,16.6913,0.7165,0.0,17.4078
15000,1200,2037,0,6,832.0,832.0,4160000.0,12480000.0,1302.9316,0.63856,0.0,0.0,0.0,0.0,5.506,0.2364,0.0,5.7423,0.9779,0.5611,0.0,1.539,7.2813,0.6227,16.6913,0.7165,0.0,17.4078
15000,1200,2038,1,7,920.0,920.0,4600000.0,13800000.0,1520.0869,0.605229,17.1525,0.7363,0.0,17.8888,6.0034,0.2577,0.0,6.2611,1.0106,0.5798,0.0,1.5904,25.7403,0.582,19.4731,0.8359,0.0,20.3091
15000,1200,2039,0,7,1008.0,1008.0,5040000.0,15120000.0,1520.0869,0.66312,0.0,0.0,0.0,0.0,5.6106,0.2408,0.0,5.8515,1.0348,0.5937,0.0,1.6285,7.48,0.5439,19.4731,0.8359,0.0,20.3091
15000,1200,2040,1,8,1100.0,1100.0,5500000.0,16500000.0,1737.2421,0.633188,14.9817,0.6431,0.0,15.6248,5.9927,0.2572,0.0,6.2499,1.0554,0.6055,0.0,1.6609,23.5356,0.5083,22.255,0.9553,0.0,23.2103
15000,1200,2041,1,9,1192.0,1192.0,5960000.0,17880000.0,1954.3974,0.609907,14.0016,0.601,0.0,14.6026,6.3007,0.2705,0.0,6.5712,1.0689,0.6132,0.0,1.6821,22.8559,0.4751,25.0369,1.0747,0.0,26.1116
15000,1200,2042,0,9,1280.0,1280.0,6400000.0,19200000.0,1954.3974,0.654933,0.0,0.0,0.0,0.0,5.8885,0.2528,0.0,6.1413,1.0727,0.6154,0.0,1.6881,7.8294,0.444,25.0369,1.0747,0.0,26.1116
15000,1200,2043,1,10,1368.0,1368.0,6840000.0,20520000.0,2171.5527,0.629964,12.2295,0.525,0.0,12.7545,6.1148,0.2625,0.0,6.3772,1.0714,0.6147,0.0,1.6861,20.8179,0.415,27.8188,1.1942,0.0,29.0129
15000,1200,2044,1,11,1460.0,1460.0,7300000.0,21900000.0,2388.7079,0.611209,11.4295,0.4906,0.0,11.9201,6.2862,0.2698,0.0,6.556,1.0687,0.6131,0.0,1.6818,20.1579,0.3878,30.6007,1.3136,0.0,31.9142
15000,1200,2045,0,11,1552.0,1552.0,7760000.0,23280000.0,2388.7079,0.649724,0.0,0.0,0.0,0.0,5.875,0.2522,0.0,6.1271,1.0617,0.6091,0.0,1.6708,7.798,0.3624,30.6007,1.3136,0.0,31.9142
15000,1200,2046,1,12,1640.0,1640.0,8200000.0,24600000.0,2605.8632,0.62935,9.9829,0.4285,0.0,10.4115,5.9898,0.2571,0.0,6.2469,1.0485,0.6016,0.0,1.65,18.3084,0.3387,33.3825,1.433,0.0,34.8155
15000,1200,2047,0,12,1728.0,1728.0,8640000.0,25920000.0,2605.8632,0.66312,0.0,0.0,0.0,0.0,5.5979,0.2403,0.0,5.8382,1.0325,0.5924,0.0,1.6248,7.4631,0.3166,33.3825,1.433,0.0,34.8155
15000,1200,2048,1,13,1820.0,1820.0,9100000.0,27300000.0,2823.0185,0.6447,8.7195,0.3743,0.0,9.0938,5.6677,0.2433,0.0,5.911,1.0163,0.5831,0.0,1.5994,16.6041,0.2959,36.1644,1.5524,0.0,37.7168
15000,1200,2049,1,14,1912.0,1912.0,9560000.0,28680000.0,3040.1737,0.628911,8.149,0.3498,0.0,8.4989,5.7043,0.2449,0.0,5.9492,0.9978,0.5725,0.0,1.5703,16.0184,0.2765,38.9463,1.6718,0.0,40.6181
15000,1200,2050,0,14,2000.0,2000.0,10000000.0,30000000.0,3040.1737,0.657857,0.0,0.0,0.0,0.0,5.3312,0.2288,0.0,5.56,0.9755,0.5597,0.0,1.5351,7.0951,0.2584,38.9463,1.6718,0.0,40.6181
15000,1400,2030,2,2,200.0,200.0,1000000.0,3000000.0,456.4349,0.438179,58.9425,2.6572,0.0,61.5997,2.9471,0.1329,0.0,3.08,0.3775,0.2166,0.0,0.5941,65.2737,1.0,5.5638,0.2508,0.0,5.8146
15000,1400,2031,0,2,288.0,288.0,1440000.0,4320000.0,456.4349,0.630977,0.0,0.0,0.0,0.0,2.7543,0.1242,0.0,2.8785,0.508,0.2915,0.0,0.7995,3.678,0.9346,5.5638,0.2508,0.0,5.8146
15000,1400,2032,1,3,380.0,380.0,1900000.0,5700000.0,684.6524,0.555026,25.7413,1.1604,0.0,26.9018,3.8612,0.1741,0.0,4.0353,0.6264,0.3594,0.0,0.9858,31.9229,0.8734,8.3456,0.3762,0.0,8.7219
15000,1400,2033,1,4,472.0,472.0,2360000.0,7080000.0,912.8698,0.517051,24.0573,1.0845,0.0,25.1418,4.8115,0.2169,0.0,5.0284,0.7272,0.4172,0.0,1.1444,31.3146,0.8163,11.1275,0.5016,0.0,11.6291
15000,1400,2034,0,4,560.0,560.0,2800000.0,8400000.0,912.8698,0.61345,0.0,0.0,0.0,0.0,4.4967,0.2027,0.0,4.6994,0.8063,0.4626,0.0,1.269,5.9684,0.7629,11.1275,0.5016,0.0,11.6291
15000,1400,2035,1,5,648.0,648.0,3240000.0,9720000.0,1141.0873,0.567879,21.0126,0.9473,0.0,21.9599,5.2531,0.2368,0.0,5.49,0.872,0.5003,0.0,1.3723,28.8221,0.713,13.9094,0.627,0.0,14.5364
15000,1400,2036,0,5,740.0,740.0,3700000.0,11100000.0,1141.0873,0.648504,0.0,0.0,0.0,0.0,4.9095,0.2213,0.0,5.1308,0.9307,0.5339,0.0,1.4646,6.5954,0.6663,13.9094,0.627,0.0,14.5364
15000,1400,2037,1,6,832.0,832.0,4160000.0,12480000.0,1369.3048,0.607608,18.3532,0.8274,0.0,19.1806,5.506,0.2482,0.0,5.7542,0.9779,0.5611,0.0,1.539,26.4737,0.6227,16.6913,0.7525,0.0,17.4437
15000,1400,2038,1,7,920.0,920.0,4600000.0,13800000.0,1597.5222,0.575892,17.1525,0.7732,0.0,17.9258,6.0034,0.2706,0.0,6.274,1.0106,0.5798,0.0,1.5904,25.7902,0.582,19.4731,0.8779,0.0,20.351
15000,1400,2039,0,7,1008.0,1008.0,5040000.0,15120000.0,1597.5222,0.630977,0.0,0.0,0.0,0.0,5.6106,0.2529,0.0,5.8636,1.0348,0.5937,0.0,1.6285,7.4921,0.5439,19.4731,0.8779,0.0,20.351
15000,1400,2040,1,8,1100.0,1100.0,5500000.0,16500000.0,1825.7397,0.602496,14.9817,0.6754,0.0,15.6571,5.9927,0.2702,0.0,6.2628,1.0554,0.6055,0.0,1.6609,23.5808,0.5083,22.255,1.0033,0.0,23.2583
15000,1400,2041,0,8,1192.0,1192.0,5960000.0,17880000.0,1825.7397,0.652886,0.0,0.0,0.0,0.0,5.6006,0.2525,0.0,5.8531,1.0689,0.6132,0.0,1.6821,7.5352,0.4751,22.255,1.0033,0.0,23.2583
15000,1400,2042,1,9,1280.0,1280.0,6400000.0,19200000.0,2053.9571,0.623187,13.0856,0.5899,0.0,13.6755,5.8885,0.2655,0.0,6.154,1.0727,0.6154,0.0,1.6881,21.5176,0.444,25.0369,1.1287,0.0,26.1656
15000,1400,2043,0,9,1368.0,1368.0,6840000.0,20520000.0,2053.9571,0.666031,0.0,0.0,0.0,0.0,5.5033,0.2481,0.0,5.7514,1.0714,0.6147,0.0,1.6861,7.4375,0.415,25.0369,1.1287,0.0,26.1656
15000,1400,2044,1,10,1460.0,1460.0,7300000.0,21900000.0,2282.1746,0.639741,11.4295,0.5152,0.0,11.9447,5.7147,0.2576,0.0,5.9724,1.0687,0.6131,0.0,1.6818,19.5989,0.3878,27.8188,1.2541,0.0,29.0729
15000,1400,2045,1,11,1552.0,1552.0,7760000.0,23280000.0,2510.392,0.61823,10.6817,0.4815,0.0,11.1633,5.875,0.2648,0.0,6.1398,1.0617,0.6091,0.0,1.6708,18.9739,0.3624,30.6007,1.3795,0.0,31.9801
15000,1400,2046,0,11,1640.0,1640.0,8200000.0,24600000.0,2510.392,0.653284,0.0,0.0,0.0,0.0,5.4906,0.2475,0.0,5.7381,1.0485,0.6016,0.0,1.65,7.3882,0.3387,30.6007,1.3795,0.0,31.9801
15000,1400,2047,1,12,1728.0,1728.0,8640000.0,25920000.0,2738.6095,0.630977,9.3298,0.4206,0.0,9.7504,5.5979,0.2524,0.0,5.8503,1.0325,0.5924,0.0,1.6248,17.2256,0.3166,33.3825,1.5049,0.0,34.8874
15000,1400,2048,0,12,1820.0,1820.0,9100000.0,27300000.0,2738.6095,0.664571,0.0,0.0,0.0,0.0,5.2317,0.2358,0.0,5.4675,1.0163,0.5831,0.0,1.5994,7.0669,0.2959,33.3825,1.5049,0.0,34.8874
15000,1400,2049,1,13,1912.0,1912.0,9560000.0,28680000.0,2966.827,0.64446,8.149,0.3674,0.0,8.5164,5.2969,0.2388,0.0,5.5357,0.9978,0.5725,0.0,1.5703,15.6224,0.2765,36.1644,1.6303,0.0,37.7947
15000,1400,2050,1,14,2000.0,2000.0,10000000.0,30000000.0,3195.0444,0.625969,7.6159,0.3433,0.0,7.9593,5.3312,0.2403,0.0,5.5715,0.9755,0.5597,0.0,1.5351,15.0659,0.2584,38.9463,1.7557,0.0,40.702
15000,1600,2030,2,2,200.0,200.0,1000000.0,3000000.0,474.5662,0.421438,58.9425,2.7841,0.0,61.7266,2.9471,0.1392,0.0,3.0863,0.3775,0.2166,0.0,0.5941,65.407,1.0,5.5638,0.2628,0.0,5.8266
15000,1600,2031,0,2,288.0,288.0,1440000.0,4320000.0,474.5662,0.60687,0.0,0.0,0.0,0.0,2.7543,0.1301,0.0,2.8844,0.508,0.2915,0.0,0.7995,3.6839,0.9346,5.5638,0.2628,0.0,5.8266
